STT;Ma nganh;SBD;NV;Xep hang;Khoi xet tuyen;Diem uu tien;Diem uu tien quy doi;Diem KK;Tong diem
2533;D310101;KQH013019;1;1357;A;1;1;0;22,25
2534;D310101;SPH004912;1;1357;A1;1;1;0;22,25
2535;D310101;SPH008962;1;1357;A;1;1;0;22,25
2536;D310101;SPH013311;1;1357;A;0;0;0;22,25
2537;D310101;SPH015569;2;1357;D1;0;0;0;22,25
2538;D310101;TDV004250;2;1357;A;0,5;0,5;0;22,25
2539;D310101;TDV016253;1;1357;A1;1,5;1,5;0;22,25
2540;D310101;TDV016581;1;1357;A;1;1;0;22,25
2541;D310101;TDV032335;2;1357;A1;0,5;0,5;0;22,25
2542;D310101;TDV032944;1;1357;D1;1,5;1,5;0;22,25
2543;D310101;THP005387;1;1357;A;1;1;0;22,25
2544;D310101;THP010628;2;1357;A;1,5;1,5;0;22,25
2545;D310101;THP015076;4;1357;A;1;1;0;22,25
2546;D310101;THP015507;1;1357;A;0,5;0,5;0;22,25
2547;D310101;THV000298;1;1357;A;0,5;0,5;0;22,25
2548;D310101;THV011376;3;1357;A;1,5;1,5;0;22,25
2549;D310101;TLA004051;1;1357;A;0;0;0;22,25
2550;D310101;TLA007650;1;1357;D1;0;0;0;22,25
2551;D310101;TLA015288;2;1357;A;0,5;0,5;0;22,25
2552;D310101;TND004425;2;1357;A;3,5;3,5;0;22,25
2553;D310101;TND008345;1;1357;A;3,5;3,5;0;22,25
2554;D310101;TND013329;1;1357;A;1,5;1,5;0;22,25
2555;D310101;TND018355;4;1357;A;1,5;1,5;0;22,25
2556;D310101;TQU003759;2;1357;A;1,5;1,5;0;22,25
2557;D310101;YTB017369;1;1357;A;1;1;0;22,25
2558;D310101;YTB025451;1;1357;A;1;1;0;22,25
2559;D310101;BKA000303;2;1400;A;0;0;0;22
2560;D310101;BKA004520;2;1400;D1;0;0;0;22
2561;D310101;BKA008765;2;1400;A;1;1;0;22
2562;D310101;BKA010867;3;1400;B;0,5;0,5;0;22
2563;D310101;DCN013284;4;1400;D1;0,5;0,5;0;22
2564;D310101;HDT004930;2;1400;D1;1,5;1,5;0;22
2565;D310101;HDT007904;2;1400;A;1;1;0;22
2566;D310101;HDT013886;1;1400;A;1,5;1,5;0;22
2567;D310101;HDT015642;4;1400;A1;1;1;0;22
2568;D310101;HHA010778;3;1400;D1;1,5;1,5;0;22
2569;D310101;HHA015285;4;1400;A1;0,5;0,5;0;22
2570;D310101;KHA001249;1;1400;A;1;1;0;22
2571;D310101;KQH011069;3;1400;A;0,5;0,5;0;22
2572;D310101;LNH001931;1;1400;A;1,5;1,5;0;22
2573;D310101;SPH003963;2;1400;A1;0;0;0;22
2574;D310101;SPH005159;2;1400;A;0,5;0,5;0;22
2575;D310101;SPH005906;1;1400;D1;0;0;0;22
2576;D310101;SPH015396;3;1400;A;0,5;0,5;0;22
2577;D310101;TDV026555;1;1400;A;1,5;1,5;0;22
2578;D310101;THV001224;2;1400;A;1,5;1,5;0;22
2579;D310101;THV003276;1;1400;D1;1,5;1,5;0;22
2580;D310101;TLA000628;1;1400;A1;0;0;0;22
2581;D310101;TLA011682;3;1400;A;1;1;0;22
2582;D310101;TND000639;2;1400;B;0,5;0,5;0;22
2583;D310101;TND011782;1;1400;A1;1,5;1,5;0;22
2584;D310101;TND021285;2;1400;D1;1,5;1,5;0;22
2585;D310101;TTB007228;1;1400;A;1,5;1,5;0;22
2586;D310101;YTB000080;3;1400;A;1;1;0;22
2587;D310101;YTB000263;1;1400;A;1;1;0;22
2588;D310101;YTB016628;1;1400;A;1;1;0;22
2589;D310101;BKA005947;1;1430;A;1;1;0;21,75
2590;D310101;DCN010228;1;1430;A;1;1;0;21,75
2591;D310101;HDT002101;1;1430;A;1,5;1,5;0;21,75
2592;D310101;HDT002553;1;1430;A;0,5;0,5;0;21,75
2593;D310101;HDT016963;1;1430;A;1;1;0;21,75
2594;D310101;HDT025680;1;1430;A;1,5;1,5;0;21,75
2595;D310101;HDT029330;1;1430;A;1,5;1,5;0;21,75
2596;D310101;HHA005997;3;1430;A;0,5;0,5;0;21,75
2597;D310101;HHA013225;1;1430;A;0;0;0;21,75
2598;D310101;HVN011325;3;1430;A;0,5;0,5;0;21,75
2599;D310101;KHA004356;4;1430;D1;0;0;0;21,75
2600;D310101;KHA004644;4;1430;D1;1;1;0;21,75
2601;D310101;KHA005071;2;1430;A;0,5;0,5;0;21,75
2602;D310101;KHA006351;1;1430;A;0,5;0,5;0;21,75
2603;D310101;KHA007215;2;1430;D1;0;0;0;21,75
2604;D310101;KQH002268;2;1430;A;0,5;0,5;0;21,75
2605;D310101;LNH000166;3;1430;A;0,5;0,5;0;21,75
2606;D310101;SPH000298;3;1430;D1;0;0;0;21,75
2607;D310101;SPH006619;1;1430;A1;0;0;0;21,75
2608;D310101;SPH009360;1;1430;A;0,5;0,5;0;21,75
2609;D310101;SPH010528;2;1430;A1;0;0;0;21,75
2610;D310101;SPH015705;1;1430;D1;0;0;0;21,75
2611;D310101;TDV024201;1;1430;D1;0,5;0,5;0;21,75
2612;D310101;TDV029024;2;1430;A;0,5;0,5;0;21,75
2613;D310101;THP005637;1;1430;A;0,5;0,5;0;21,75
2614;D310101;THP010503;2;1430;A;1;1;0;21,75
2615;D310101;THV000942;2;1430;A1;1,5;1,5;0;21,75
2616;D310101;THV006178;2;1430;A;1,5;1,5;0;21,75
2617;D310101;TLA001605;1;1430;A;0;0;0;21,75
2618;D310101;TLA003815;1;1430;D1;0;0;0;21,75
2619;D310101;TLA004686;1;1430;A1;0,5;0,5;0;21,75
2620;D310101;TLA012225;2;1430;B;1;1;0;21,75
2621;D310101;TND013165;1;1430;A;1;1;0;21,75
2622;D310101;YTB009205;1;1430;D1;1;1;0;21,75
2623;D310101;YTB012641;1;1430;B;0,5;0,5;0;21,75
2624;D310101;YTB024992;1;1430;A;1;1;0;21,75
2625;D310101;DCN001732;3;1466;A;1,5;1,5;0;21,5
2626;D310101;DCN003399;2;1466;B;0,5;0,5;0;21,5
2627;D310101;DCN003807;2;1466;A;0,5;0,5;0;21,5
2628;D310101;HDT014248;2;1466;A1;0,5;0,5;0;21,5
2629;D310101;HDT017042;1;1466;A;0,5;0,5;0;21,5
2630;D310101;HHA009695;1;1466;A;0,5;0,5;0;21,5
2631;D310101;SPH000832;1;1466;D1;0;0;0;21,5
2632;D310101;SPH004805;2;1466;A;3,5;3,5;0;21,5
2633;D310101;SPH012336;1;1466;A1;0;0;0;21,5
2634;D310101;THV009957;1;1466;D1;1,5;1,5;0;21,5
2635;D310101;THV012304;1;1466;A;1,5;1,5;0;21,5
2636;D310101;TLA009845;1;1466;A1;0;0;0;21,5
2637;D310101;TLA013981;1;1466;A;1;1;0;21,5
2638;D310101;TND018797;3;1466;A1;3,5;3,5;0;21,5
2639;D310101;TQU002234;1;1466;A;1,5;1,5;0;21,5
2640;D310101;HVN003627;1;1481;A;0,5;0,5;0;21,25
2641;D310101;TDV013270;1;1481;D1;1;1;0;21,25
2642;D310101;TDV034166;2;1481;A;1;1;0;21,25
2643;D310101;THP000896;1;1481;A;0,5;0,5;0;21,25
2644;D310101;THP007374;1;1481;A;0,5;0,5;0;21,25
2645;D310101;THP015029;3;1481;A;1;1;0;21,25
2646;D310101;THV004899;3;1481;A;3,5;3,5;0;21,25
2647;D310101;TLA010755;2;1481;D1;0;0;0;21,25
2648;D310101;HVN001774;1;1489;A;0,5;0,5;0;21
2649;D310101;THP009317;1;1489;D1;0,5;0,5;0;21
2650;D310101;KQH014915;1;1491;A;0,5;0,5;0;20,75
2651;D310101;HVN002609;4;1492;A1;0,5;0,5;0;20,5
2652;D310101;KHA002475;1;1492;A;0;0;0;20,5
2653;D310101;SPH014765;4;1492;D1;0,5;0,5;0;20,5
2654;D310101;YTB019794;4;1492;A;1;1;0;20,5
2655;D310101;TDV004911;2;1496;A1;3,5;3,5;0;20
2656;D310101;TLA011598;3;1496;B;0;0;0;20
2657;D310101;TDL009896;2;1498;A1;1,5;1,5;0;19,75
2658;D310101;THP006029;1;1498;A;0,5;0,5;0;19,75
2659;D310101;KHA004124;3;1500;B;1;1;0;19,5
2660;D310101;KQH010250;2;1500;A;0,5;0,5;0;19,5
2661;D310101;YTB017790;1;1500;A1;1;1;0;19,5
2662;D310101;NLS004745;1;1503;A;1,5;1,5;0;19,25
2663;D310101;SPH004608;2;1504;A1;0;0;0;18,5
2664;D310101;KHA005519;1;1505;A;0,5;0,5;0;18
2665;D310101;HDT012020;2;1506;A;1,5;1,5;0;17,75
2666;D310101;TND014626;2;1506;A1;3,5;3,5;0;17,75
2667;D310106;TDV014030;2;1;A;1,5;1,5;0;29
2668;D310106;TDV016692;3;2;B;0,5;0,5;0;28,5
2669;D310106;TND026562;2;2;A;1,5;1,5;0;28,5
2670;D310106;SPH016636;1;4;A;0,5;0,5;2,5;28
2671;D310106;TND028868;3;4;A;3,5;3,5;0;28
2672;D310106;TND019439;2;6;A1;3,5;3,5;0;27,75
2673;D310106;BKA001023;3;7;A;0,5;0,5;0;27,5
2674;D310106;KHA011664;2;7;A;0,5;0,5;0;27,5
2675;D310106;SPH013758;3;7;A;1;1;0;27,5
2676;D310106;BKA013021;2;10;A;0,5;0,5;0;27,25
2677;D310106;THP008194;3;10;A;1;1;0;27,25
2678;D310106;TND007283;2;10;A;3,5;3,5;0;27,25
2679;D310106;TQU001043;1;10;B;1,5;1,5;0,5;27,25
2680;D310106;YTB014155;2;10;A;0,5;0,5;0;27,25
2681;D310106;HVN010458;2;15;A;1;1;0;27
2682;D310106;TDV019825;3;15;A;1,5;1,5;0;27
2683;D310106;TTB003107;2;15;A;1,5;1,5;0;27
2684;D310106;YTB003376;4;15;A;0,5;0,5;0;27
2685;D310106;YTB010985;2;15;A1;1;1;0;27
2686;D310106;SPH008814;2;20;A;0;0;0;26,75
2687;D310106;SPH013576;2;20;A;0;0;0;26,75
2688;D310106;TDV012776;3;20;A;1;1;0;26,75
2689;D310106;TDV021516;2;20;A;0,5;0,5;0;26,75
2690;D310106;TDV024704;1;20;A1;1;1;0;26,75
2691;D310106;THP003521;1;20;A;0,5;0,5;0;26,75
2692;D310106;HDT007012;1;26;A;1;1;0;26,5
2693;D310106;HDT007741;1;26;D1;0,5;0,5;0;26,5
2694;D310106;TDV009780;3;26;A;0,5;0,5;0;26,5
2695;D310106;TDV030244;4;26;A;1,5;1,5;0;26,5
2696;D310106;TND004572;1;26;A;1,5;1,5;0;26,5
2697;D310106;TND011857;3;26;D1;1,5;1,5;0;26,5
2698;D310106;TND029223;2;26;A;3,5;3,5;0;26,5
2699;D310106;BKA005939;3;33;A;1;1;0;26,25
2700;D310106;BKA008807;2;33;A;1;1;0;26,25
2701;D310106;HDT012529;4;33;A;1;1;0;26,25
2702;D310106;HVN003750;1;33;A;1;1;0;26,25
2703;D310106;KQH016205;3;33;A;1;1;0;26,25
2704;D310106;SPH016764;2;33;A;1;1;0;26,25
2705;D310106;TDV026781;2;33;A;1;1;0;26,25
2706;D310106;TDV028003;1;33;D1;0,5;0,5;0;26,25
2707;D310106;TDV033257;4;33;A;1;1;0;26,25
2708;D310106;THP010119;1;33;A;1;1;0;26,25
2709;D310106;TQU001081;2;33;A;3,5;3,5;0;26,25
2710;D310106;YTB006737;2;33;A;1;1;0;26,25
2711;D310106;BKA007228;2;45;B;1;1;0;26
2712;D310106;HDT008613;4;45;D1;0,5;0,5;0;26
2713;D310106;HDT012196;1;45;A;1;1;0;26
2714;D310106;HDT025639;4;45;A;1,5;1,5;0;26
2715;D310106;HHA004768;2;45;A1;0;0;0;26
2716;D310106;HHA007489;2;45;A;1;1;0;26
2717;D310106;LNH001145;1;45;A;0,5;0,5;0;26
2718;D310106;LNH002915;2;45;A;0,5;0,5;0;26
2719;D310106;TDV027137;1;45;A;1,5;1,5;0;26
2720;D310106;THV006377;1;45;A;1,5;1,5;0;26
2721;D310106;YTB021598;1;45;A;1;1;0;26
2722;D310106;BKA002216;3;56;A;1;1;0;25,75
2723;D310106;HDT015134;3;56;A;1,5;1,5;0;25,75
2724;D310106;HDT022180;3;56;A1;1;1;0;25,75
2725;D310106;HDT030462;2;56;D1;1,5;1,5;0;25,75
2726;D310106;HHA002896;2;56;A;0;0;0;25,75
2727;D310106;KHA008413;3;56;A;0,5;0,5;0;25,75
2728;D310106;KQH009218;2;56;A;1;1;0;25,75
2729;D310106;KQH013745;4;56;A;1;1;0;25,75
2730;D310106;LNH000828;3;56;D1;3,5;3,5;0;25,75
2731;D310106;SPH009109;2;56;A;1;1;0;25,75
2732;D310106;SPH011695;2;56;A;0,5;0,5;0;25,75
2733;D310106;SPH015657;1;56;A;0,5;0,5;0;25,75
2734;D310106;TDV007707;4;56;A;1;1;0;25,75
2735;D310106;TDV013661;4;56;A;1;1;0;25,75
2736;D310106;TDV020649;3;56;A;1;1;0;25,75
2737;D310106;THP009459;3;56;A;1;1;0;25,75
2738;D310106;TLA005632;4;56;A;1;1;0;25,75
2739;D310106;TND022995;2;56;A;0,5;0,5;0;25,75
2740;D310106;YTB001888;2;56;A;1;1;0;25,75
2741;D310106;YTB003656;2;56;A;2;2;0;25,75
2742;D310106;YTB011479;2;56;A;1;1;0;25,75
2743;D310106;BKA009315;1;77;A;0,5;0,5;0;25,5
2744;D310106;DCN005187;1;77;A;3,5;3,5;0;25,5
2745;D310106;DHU015156;1;77;A;1;1;0;25,5
2746;D310106;HDT006865;1;77;D1;1,5;1,5;0;25,5
2747;D310106;HDT012044;2;77;B;1;1;0;25,5
2748;D310106;HDT013010;1;77;A1;1;1;0;25,5
2749;D310106;HDT017166;1;77;A1;1,5;1,5;0;25,5
2750;D310106;HDT020624;3;77;A;1;1;0;25,5
2751;D310106;HDT022659;2;77;A;1;1;0;25,5
2752;D310106;HDT025193;2;77;A;1,5;1,5;0;25,5
2753;D310106;HDT027076;4;77;A;1,5;1,5;0;25,5
2754;D310106;HVN002881;2;77;A;0;0;2,5;25,5
2755;D310106;HVN008835;2;77;A;1;1;0;25,5
2756;D310106;KHA002297;4;77;A1;0;0;0;25,5
2757;D310106;KQH006153;1;77;A;1;1;0;25,5
2758;D310106;KQH016471;3;77;A;1;1;0;25,5
2759;D310106;TDV013670;2;77;A;0,5;0,5;0;25,5
2760;D310106;THP001537;3;77;A;1;1;0;25,5
2761;D310106;THP006602;1;77;A;0,5;0,5;0;25,5
2762;D310106;THV004090;1;77;D1;1,5;1,5;0;25,5
2763;D310106;TQU002592;3;77;A;3,5;3,5;0;25,5
2764;D310106;YTB000978;4;77;D1;1;1;0;25,5
2765;D310106;YTB001710;2;77;A;1;1;0;25,5
2766;D310106;YTB023346;3;77;A;1;1;0;25,5
2767;D310106;YTB023983;1;77;A;1;1;0;25,5
2768;D310106;BKA005915;2;102;A;1;1;0;25,25
2769;D310106;DCN002225;2;102;D1;2,5;2,5;0;25,25
2770;D310106;HDT007021;1;102;A;1;1;0;25,25
2771;D310106;HDT023236;2;102;B;0,5;0,5;0;25,25
2772;D310106;HDT027280;2;102;A;1;1;0;25,25
2773;D310106;HDT030428;4;102;A;1;1;0;25,25
2774;D310106;HVN000131;2;102;A;1;1;0;25,25
2775;D310106;HVN005807;2;102;A;1;1;0;25,25
2776;D310106;KHA001124;2;102;A;0,5;0,5;0;25,25
2777;D310106;KHA010325;1;102;A;0,5;0,5;0;25,25
2778;D310106;KQH016093;1;102;A;1;1;0;25,25
2779;D310106;SPH005974;1;102;A1;1,5;1,5;0;25,25
2780;D310106;SPH015370;1;102;A;1;1;0;25,25
2781;D310106;TDV003004;2;102;A;0,5;0,5;0;25,25
2782;D310106;TDV007110;3;102;A;0,5;0,5;0;25,25
2783;D310106;TDV012829;1;102;A;1;1;0;25,25
2784;D310106;TDV034312;2;102;A;0,5;0,5;0;25,25
2785;D310106;THP007791;4;102;A;1;1;0;25,25
2786;D310106;THP015181;1;102;A;1;1;0;25,25
2787;D310106;THV002135;1;102;A;1,5;1,5;0;25,25
2788;D310106;THV010373;1;102;A;0,5;0,5;0;25,25
2789;D310106;TLA001510;2;102;A1;0;0;0;25,25
2790;D310106;TND004109;2;102;A;1,5;1,5;0;25,25
2791;D310106;YTB006125;2;102;A;1;1;0;25,25
2792;D310106;YTB016206;2;102;B;1;1;0;25,25
2793;D310106;YTB022535;2;102;A;1;1;0;25,25
2794;D310106;YTB022800;3;102;A;1;1;0;25,25
2795;D310106;YTB024056;2;102;A;0,5;0,5;0;25,25
2796;D310106;BKA000596;1;130;A;1;1;0;25
2797;D310106;BKA001062;2;130;B;0,5;0,5;0;25
2798;D310106;BKA002088;1;130;A;1;1;0;25
2799;D310106;BKA006572;2;130;A;1;1;0;25
2800;D310106;BKA006733;3;130;A;1;1;0;25
2801;D310106;BKA008208;1;130;A;1;1;0;25
2802;D310106;DCN004202;3;130;A;0,5;0,5;0;25
2803;D310106;HDT000520;3;130;A;0,5;0,5;0;25
2804;D310106;HDT016202;1;130;A;1,5;1,5;0;25
2805;D310106;HHA006498;2;130;A;0,5;0,5;0;25
2806;D310106;HHA012513;1;130;A1;1,5;1,5;0;25
2807;D310106;HHA016597;2;130;A;0,5;0,5;0;25
2808;D310106;HVN004312;2;130;A;0,5;0,5;0;25
2809;D310106;HVN004999;1;130;A;1;1;0;25
2810;D310106;HVN005871;1;130;A;0,5;0,5;0;25
2811;D310106;HVN009708;3;130;A;1;1;0;25
2812;D310106;KHA003834;1;130;A;1;1;0;25
2813;D310106;KHA007500;3;130;A;0;0;0;25
2814;D310106;KQH000263;1;130;A;1;1;0;25
2815;D310106;KQH000777;2;130;A;1;1;0;25
2816;D310106;KQH008475;2;130;A;1;1;0;25
2817;D310106;LNH002156;2;130;A;3,5;3,5;0;25
2818;D310106;SPH009032;2;130;D1;1,5;1,5;0;25
2819;D310106;TDV025618;1;130;A;1;1;0;25
2820;D310106;TDV030646;2;130;B;0,5;0,5;0;25
2821;D310106;TDV035318;3;130;A;0,5;0,5;0;25
2822;D310106;THP011173;2;130;A;1;1;0;25
2823;D310106;THV002552;2;130;A1;1,5;1,5;0;25
2824;D310106;THV002564;1;130;B;1,5;1,5;0;25
2825;D310106;TLA008803;1;130;A;1;1;0;25
2826;D310106;TND016603;2;130;A;1,5;1,5;0;25
2827;D310106;YTB005490;1;130;A;1;1;0;25
2828;D310106;YTB006762;2;130;A;1;1;0;25
2829;D310106;YTB009958;4;130;A;1;1;0;25
2830;D310106;YTB012275;1;130;A;1;1;0;25
2831;D310106;YTB012838;1;130;A;1;1;0;25
2832;D310106;BKA007775;1;166;A;1;1;0;24,75
2833;D310106;DCN006105;2;166;D1;1;1;0;24,75
2834;D310106;HDT021391;3;166;A;1;1;0;24,75
2835;D310106;HDT029095;1;166;A;1,5;1,5;0;24,75
2836;D310106;HHA005566;3;166;A;0,5;0,5;0;24,75
2837;D310106;HHA006276;4;166;A;0,5;0,5;0;24,75
2838;D310106;HVN010302;2;166;A;1;1;0;24,75
2839;D310106;KHA003338;1;166;A;1;1;0;24,75
2840;D310106;KQH005674;1;166;A;1;1;0;24,75
2841;D310106;KQH012598;3;166;A;1;1;0;24,75
2842;D310106;SPH012385;2;166;A1;0;0;0;24,75
2843;D310106;TDV001252;3;166;A;1;1;0;24,75
2844;D310106;TDV031232;3;166;D1;1,5;1,5;0;24,75
2845;D310106;TDV035768;3;166;A;1;1;0;24,75
2846;D310106;THP005021;3;166;A;0,5;0,5;0;24,75
2847;D310106;THP005253;3;166;A;1;1;0;24,75
2848;D310106;THP013361;2;166;D1;0,5;0,5;0;24,75
2849;D310106;THP015058;1;166;D1;1;1;0;24,75
2850;D310106;THP015377;1;166;A;1;1;0;24,75
2851;D310106;THP016616;1;166;A;1;1;0;24,75
2852;D310106;THV014743;3;166;A;1,5;1,5;0;24,75
2853;D310106;TLA001679;3;166;D1;0;0;0;24,75
2854;D310106;YTB003202;1;166;B;1;1;0;24,75
2855;D310106;YTB006966;1;166;A;1;1;0;24,75
2856;D310106;YTB007690;2;166;D1;0,5;0,5;0;24,75
2857;D310106;YTB012531;3;166;D1;1;1;0;24,75
2858;D310106;BKA009614;1;192;A;0,5;0,5;0;24,5
2859;D310106;DCN002064;3;192;A1;0,5;0,5;0;24,5
2860;D310106;DCN002904;4;192;A1;0,5;0,5;0;24,5
2861;D310106;HDT001180;2;192;A;1;1;0;24,5
2862;D310106;HDT011223;1;192;A;1;1;0;24,5
2863;D310106;HDT011330;2;192;A;1;1;0;24,5
2864;D310106;HHA001211;1;192;A;0;0;0;24,5
2865;D310106;HHA005552;1;192;A;0;0;0;24,5
2866;D310106;HHA015225;1;192;A;1,5;1,5;0;24,5
2867;D310106;HVN003646;1;192;A;0;0;0;24,5
2868;D310106;HVN006689;1;192;A1;1;1;0;24,5
2869;D310106;HVN009393;1;192;A;0,5;0,5;0;24,5
2870;D310106;KHA007738;2;192;A;1;1;0;24,5
2871;D310106;KHA007901;2;192;A;1;1;0;24,5
2872;D310106;KHA008451;1;192;A;0,5;0,5;0;24,5
2873;D310106;KQH002018;2;192;D1;0,5;0,5;0;24,5
2874;D310106;KQH005559;1;192;A1;0,5;0,5;0;24,5
2875;D310106;SPH005573;1;192;A;1,5;1,5;0;24,5
2876;D310106;SPH007477;2;192;A;1;1;0;24,5
2877;D310106;SPH017787;3;192;A;1;1;0;24,5
2878;D310106;TDV000683;2;192;A;0,5;0,5;0;24,5
2879;D310106;THP005278;4;192;A;0,5;0,5;0;24,5
2880;D310106;THV002274;3;192;A;0,5;0,5;0;24,5
2881;D310106;THV005957;2;192;A1;1,5;1,5;0;24,5
2882;D310106;THV007463;3;192;A;0,5;0,5;0;24,5
2883;D310106;TLA000944;2;192;A1;0;0;0;24,5
2884;D310106;TLA007309;1;192;A;0,5;0,5;0;24,5
2885;D310106;TND022484;1;192;A;3,5;3,5;0;24,5
2886;D310106;TTB000076;3;192;A;1,5;1,5;0;24,5
2887;D310106;YTB004118;2;192;A1;1;1;0;24,5
2888;D310106;YTB009146;4;192;A;1;1;0;24,5
2889;D310106;YTB014519;4;192;A;1;1;0;24,5
2890;D310106;YTB015226;2;192;A;1;1;0;24,5
2891;D310106;YTB017559;2;192;A;1;1;0;24,5
2892;D310106;DCN003704;2;226;A;0,5;0,5;0;24,25
2893;D310106;DCN006977;3;226;A;1;1;0;24,25
2894;D310106;HDT007712;1;226;A;0,5;0,5;0;24,25
2895;D310106;HDT008384;1;226;A;1;1;0;24,25
2896;D310106;HDT017362;4;226;A;1;1;0;24,25
2897;D310106;HDT029500;4;226;A;1;1;0;24,25
2898;D310106;HHA009667;1;226;A;0,5;0,5;0;24,25
2899;D310106;HHA010368;4;226;A;1;1;0;24,25
2900;D310106;HHA012909;1;226;A;1,5;1,5;0;24,25
2901;D310106;HVN007092;1;226;A;0,5;0,5;0;24,25
2902;D310106;HVN007975;3;226;A1;1;1;0;24,25
2903;D310106;HVN011600;1;226;A1;1;1;0;24,25
2904;D310106;HVN012285;4;226;A;1;1;0;24,25
2905;D310106;KQH000887;2;226;A1;0,5;0,5;0;24,25
2906;D310106;SPH009889;1;226;A;1;1;0;24,25
2907;D310106;SPH011594;2;226;A;1;1;0;24,25
2908;D310106;TDV010864;2;226;A;1;1;0;24,25
2909;D310106;THP000542;2;226;A;0,5;0,5;0;24,25
2910;D310106;THP001029;1;226;A1;1;1;0;24,25
2911;D310106;THP003437;2;226;A;1;1;0;24,25
2912;D310106;THP003807;2;226;A;1;1;0;24,25
2913;D310106;THP008327;3;226;A;0;0;0;24,25
2914;D310106;TND009774;2;226;A;1,5;1,5;0;24,25
2915;D310106;TND017587;1;226;A;0,5;0,5;0;24,25
2916;D310106;TQU001597;1;226;A;1,5;1,5;0;24,25
2917;D310106;YTB007594;1;226;A;1;1;0;24,25
2918;D310106;YTB008366;1;226;A;1;1;0;24,25
2919;D310106;YTB018473;3;226;A;1;1;0;24,25
2920;D310106;YTB023096;2;226;A;1;1;0;24,25
2921;D310106;BKA010945;2;255;A;1;1;0;24
2922;D310106;DCN008128;4;255;A;0,5;0,5;0;24
2923;D310106;HDT011552;1;255;A;1;1;0;24
2924;D310106;HHA002228;2;255;A;0;0;0;24
2925;D310106;HHA005249;2;255;A1;0;0;0;24
2926;D310106;KQH005045;2;255;A1;0,5;0,5;0;24
2927;D310106;KQH005357;4;255;A;1;1;0;24
2928;D310106;TDV021985;2;255;A;2;2;0;24
2929;D310106;THP000830;1;255;A;1;1;0;24
2930;D310106;THP001517;4;255;A;1;1;0;24
2931;D310106;THP004469;3;255;A;1;1;0;24
2932;D310106;TLA012640;4;255;A;0;0;0;24
2933;D310106;TND000031;2;255;A;1,5;1,5;0;24
2934;D310106;TND000326;2;255;A1;3,5;3,5;0;24
2935;D310106;TND024023;1;255;A;1,5;1,5;0;24
2936;D310106;TTB004099;1;255;D1;1,5;1,5;0;24
2937;D310106;HDT008985;2;271;A;0,5;0,5;0;23,75
2938;D310106;HDT026693;3;271;D1;1;1;0;23,75
2939;D310106;HVN012117;1;271;A1;0;0;0;23,75
2940;D310106;KHA000669;2;271;A;0,5;0,5;0;23,75
2941;D310106;KHA002595;1;271;D1;0;0;0;23,75
2942;D310106;KHA005361;2;271;A;0;0;0;23,75
2943;D310106;LNH005376;1;271;A;0,5;0,5;0;23,75
2944;D310106;THP006059;2;271;A1;0,5;0,5;0;23,75
2945;D310106;THV013569;3;271;A;1,5;1,5;0;23,75
2946;D310106;TLA004691;1;271;A;3;3;0;23,75
2947;D310106;TLA011804;1;271;A;0;0;0;23,75
2948;D310106;TND011144;3;271;A;3,5;3,5;0;23,75
2949;D310106;TQU002706;3;271;A;1,5;1,5;0;23,75
2950;D310106;YTB010813;2;271;A;1;1;0;23,75
2951;D310106;YTB015462;3;271;A;0,5;0,5;0;23,75
2952;D310106;HVN000898;3;286;A;1;1;0;23,5
2953;D310106;HVN011219;1;286;D1;0,5;0,5;0;23,5
2954;D310106;KHA009023;1;286;A;0,5;0,5;0;23,5
2955;D310106;KQH005174;2;286;A;0,5;0,5;0;23,5
2956;D310106;KQH008172;2;286;A;3,5;3,5;0;23,5
2957;D310106;KQH012831;3;286;A;0,5;0,5;0;23,5
2958;D310106;THP012176;3;286;A;0,5;0,5;0;23,5
2959;D310106;THP012202;4;286;A;1;1;0;23,5
2960;D310106;THV001291;3;286;B;0,5;0,5;0;23,5
2961;D310106;YTB016775;4;286;A;1;1;0;23,5
2962;D310106;YTB025684;3;286;A;1;1;0;23,5
2963;D310106;BKA010579;2;297;A;0,5;0,5;0;23,25
2964;D310106;BKA010661;2;297;A1;0;0;0;23,25
2965;D310106;BKA014694;1;297;A;1;1;0;23,25
2966;D310106;DCN003672;2;297;D1;1;1;0;23,25
2967;D310106;HDT001679;2;297;A;1,5;1,5;0;23,25
2968;D310106;SPH003944;3;297;A;0;0;0;23,25
2969;D310106;SPH010707;1;297;D1;1;1;0;23,25
2970;D310106;THP006771;2;297;A;1;1;0;23,25
2971;D310106;THV002078;1;297;D1;1,5;1,5;0;23,25
2972;D310106;TLA001775;3;297;A1;0;0;0;23,25
2973;D310106;TLA003938;4;297;D1;0;0;0;23,25
2974;D310106;TND022695;2;297;A1;1,5;1,5;0;23,25
2975;D310106;TND030040;4;297;D1;1,5;1,5;0;23,25
2976;D310106;YTB007878;1;297;B;1;1;0;23,25
2977;D310106;DCN009969;1;311;A;0,5;0,5;0;23
2978;D310106;HDT000553;3;311;B;0,5;0,5;0;23
2979;D310106;HDT013485;3;311;D1;1;1;0;23
2980;D310106;HDT025831;1;311;A1;1,5;1,5;0;23
2981;D310106;HDT026200;2;311;A1;0,5;0,5;0;23
2982;D310106;HHA004451;3;311;A1;0,5;0,5;0;23
2983;D310106;KHA005880;4;311;A;1;1;0;23
2984;D310106;KQH005251;3;311;D1;0,5;0,5;0;23
